Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,Tickets_Sold,Rating
Air India,24-06-2023,Delhi,Cochin,DEL ? MAA ? COK,20:40,25-06-2025 09:25,12h 45m,1 stop,No info,10553,167,3
Air India,24-06-2024,Delhi,Cochin,DEL ? MAA ? COK,20:40,25-06-2025 09:25,12h 45m,1 stop,No info,10342,164,4
Air India,24-06-2022,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,6750,125,3
Air India,24-06-2023,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,7425,121,3
Air India,24-06-2024,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,7128,150,4
Air India,09-05-2022,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:15,10-05-2025 09:25,20h 10m,2 stops,No info,11863,133,4
Air India,09-05-2023,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:15,10-05-2025 09:25,20h 10m,2 stops,No info,13286,126,2
Air India,09-05-2024,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:15,10-05-2025 09:25,20h 10m,2 stops,No info,13021,135,2
Air India,03-04-2022,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,6520,123,3
Air India,03-04-2023,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,7237,118,5
Air India,03-04-2024,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,7310,130,4
Air India,24-05-2022,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,25-05-2025 01:20,15h 20m,2 stops,No info,17252,133,4
Air India,24-05-2022,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,25-05-2025 01:20,15h 20m,2 stops,No info,17252,133,3
Air India,24-05-2023,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,25-05-2025 01:20,15h 20m,2 stops,No info,18978,139,3
Air India,24-05-2023,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,25-05-2025 01:20,15h 20m,2 stops,No info,18978,139,3
Air India,24-05-2024,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,25-05-2025 01:20,15h 20m,2 stops,No info,18218,138,4
Air India,24-05-2024,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,25-05-2025 01:20,15h 20m,2 stops,No info,18218,138,4
Air India,03-06-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,04-06-2025 19:15,23h 30m,2 stops,No info,13153,171,2
Air India,03-06-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,04-06-2025 19:15,23h 30m,2 stops,No info,13153,171,4
Air India,03-06-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,04-06-2025 19:15,23h 30m,2 stops,No info,14731,168,4
Air India,03-06-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,04-06-2025 19:15,23h 30m,2 stops,No info,14731,168,3
Air India,03-06-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,04-06-2025 19:15,23h 30m,2 stops,No info,14436,160,5
Air India,03-06-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,04-06-2025 19:15,23h 30m,2 stops,No info,14436,160,4
Air India,09-06-2022,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,8769,143,4
Air India,09-06-2023,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,9733,130,5
Air India,09-06-2024,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,9831,129,4
Air India,12-03-2022,Mumbai,Hyderabad,BOM ? RPR ? VTZ ? HYD,10:05,19:10,9h 5m,2 stops,No info,12608,114,3
Air India,12-03-2023,Mumbai,Hyderabad,BOM ? RPR ? VTZ ? HYD,10:05,19:10,9h 5m,2 stops,No info,14247,109,5
Air India,12-03-2024,Mumbai,Hyderabad,BOM ? RPR ? VTZ ? HYD,10:05,19:10,9h 5m,2 stops,No info,14390,125,2
Air India,27-06-2022,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,10546,125,4
Air India,27-06-2023,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,11812,151,3
Air India,27-06-2024,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,11576,148,2
Air India,21-04-2022,Banglore,Delhi,BLR ? DEL,06:10,08:55,2h 45m,non-stop,No info,7711,131,4
Air India,21-04-2023,Banglore,Delhi,BLR ? DEL,06:10,08:55,2h 45m,non-stop,No info,8559,138,3
Air India,21-04-2024,Banglore,Delhi,BLR ? DEL,06:10,08:55,2h 45m,non-stop,No info,8644,143,4
Air India,12-04-2022,Banglore,Delhi,BLR ? DEL,21:05,23:55,2h 50m,non-stop,No info,7446,149,4
Air India,12-04-2023,Banglore,Delhi,BLR ? DEL,21:05,23:55,2h 50m,non-stop,No info,8265,133,2
Air India,12-04-2024,Banglore,Delhi,BLR ? DEL,21:05,23:55,2h 50m,non-stop,No info,8348,143,3
Air India,01-04-2022,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,non-stop,No info,2655,126,4
Air India,01-04-2023,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,non-stop,No info,3000,141,3
Air India,01-04-2024,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,non-stop,No info,3030,146,4
Air India,09-03-2022,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,6076,100,4
Air India,09-03-2023,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,6684,115,5
Air India,09-03-2024,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,6416,122,4
Air India,27-03-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,28-03-2025 19:15,26h 35m,2 stops,No info,10904,121,4
Air India,27-03-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,28-03-2025 19:15,26h 35m,2 stops,No info,10904,121,4
Air India,27-03-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,28-03-2025 19:15,26h 35m,2 stops,No info,12213,101,4
Air India,27-03-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,28-03-2025 19:15,26h 35m,2 stops,No info,12213,101,4
Air India,27-03-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,28-03-2025 19:15,26h 35m,2 stops,No info,11968,131,3
Air India,27-03-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,28-03-2025 19:15,26h 35m,2 stops,No info,11968,131,4
Air India,21-04-2022,Delhi,Cochin,DEL ? BLR ? COK,06:10,23:00,16h 50m,1 stop,No info,9037,137,3
Air India,21-04-2023,Delhi,Cochin,DEL ? BLR ? COK,06:10,23:00,16h 50m,1 stop,No info,10122,134,4
Air India,21-04-2024,Delhi,Cochin,DEL ? BLR ? COK,06:10,23:00,16h 50m,1 stop,No info,9919,131,4
Air India,21-03-2022,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,22-03-2025 07:40,24h 50m,2 stops,No info,13946,128,4
Air India,21-03-2023,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,22-03-2025 07:40,24h 50m,2 stops,No info,15620,140,5
Air India,21-03-2024,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,22-03-2025 07:40,24h 50m,2 stops,No info,15307,140,5
Air India,18-05-2022,Delhi,Cochin,DEL ? UDR ? BOM ? COK,13:20,19-05-2025 07:40,18h 20m,2 stops,No info,17385,133,5
Air India,18-05-2023,Delhi,Cochin,DEL ? UDR ? BOM ? COK,13:20,19-05-2025 07:40,18h 20m,2 stops,No info,19472,136,4
Air India,18-05-2024,Delhi,Cochin,DEL ? UDR ? BOM ? COK,13:20,19-05-2025 07:40,18h 20m,2 stops,No info,19082,135,3
Air India,09-06-2022,Delhi,Cochin,DEL ? TRV ? COK,05:15,10-06-2025 06:50,25h 35m,1 stop,No info,8298,101,4
Air India,09-06-2023,Delhi,Cochin,DEL ? TRV ? COK,05:15,10-06-2025 06:50,25h 35m,1 stop,No info,9293,103,3
Air India,09-06-2024,Delhi,Cochin,DEL ? TRV ? COK,05:15,10-06-2025 06:50,25h 35m,1 stop,No info,9108,130,4
Air India,03-03-2022,Delhi,Cochin,DEL ? BOM ? COK,04:00,04-03-2025 07:40,27h 40m,1 stop,No info,18218,101,4
Air India,03-03-2023,Delhi,Cochin,DEL ? BOM ? COK,04:00,04-03-2025 07:40,27h 40m,1 stop,No info,20404,95,4
Air India,03-03-2024,Delhi,Cochin,DEL ? BOM ? COK,04:00,04-03-2025 07:40,27h 40m,1 stop,No info,19996,74,3
Air India,09-06-2022,Kolkata,Banglore,CCU ? GAU ? BLR,09:50,21:05,11h 15m,1 stop,No info,9386,167,3
Air India,09-06-2023,Kolkata,Banglore,CCU ? GAU ? BLR,09:50,21:05,11h 15m,1 stop,No info,10325,156,4
Air India,09-06-2024,Kolkata,Banglore,CCU ? GAU ? BLR,09:50,21:05,11h 15m,1 stop,No info,9912,161,3
Air India,06-03-2022,Mumbai,Hyderabad,BOM ? BHO ? DEL ? HYD,06:00,07-03-2025 19:25,37h 25m,2 stops,No info,18006,141,5
Air India,06-03-2023,Mumbai,Hyderabad,BOM ? BHO ? DEL ? HYD,06:00,07-03-2025 19:25,37h 25m,2 stops,No info,20347,132,3
Air India,06-03-2024,Mumbai,Hyderabad,BOM ? BHO ? DEL ? HYD,06:00,07-03-2025 19:25,37h 25m,2 stops,No info,20550,137,3
Air India,01-05-2022,Kolkata,Banglore,CCU ? DEL ? BLR,10:00,20:25,10h 25m,1 stop,No info,12499,142,2
Air India,01-05-2023,Kolkata,Banglore,CCU ? DEL ? BLR,10:00,20:25,10h 25m,1 stop,No info,13749,130,4
Air India,01-05-2024,Kolkata,Banglore,CCU ? DEL ? BLR,10:00,20:25,10h 25m,1 stop,No info,13199,129,4
Air India,01-06-2022,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,8769,128,3
Air India,01-06-2023,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,9733,126,2
Air India,01-06-2024,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,9831,135,4
Air India,18-06-2022,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,4015,169,3
Air India,18-06-2023,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,4536,168,4
Air India,18-06-2024,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,4582,168,4
Air India,24-03-2022,Kolkata,Banglore,CCU ? DEL ? BLR,20:30,25-03-2025 20:25,23h 55m,1 stop,No info,14912,135,3
Air India,24-03-2023,Kolkata,Banglore,CCU ? DEL ? BLR,20:30,25-03-2025 20:25,23h 55m,1 stop,No info,16404,135,3
Air India,24-03-2024,Kolkata,Banglore,CCU ? DEL ? BLR,20:30,25-03-2025 20:25,23h 55m,1 stop,No info,15748,139,5
Air India,03-06-2022,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,10546,132,4
Air India,03-06-2023,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,11812,141,4
Air India,03-06-2024,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,11576,141,3
Air India,21-05-2022,Kolkata,Banglore,CCU ? BOM ? AMD ? BLR,09:25,22-05-2025 05:25,20h,2 stops,No info,17992,174,4
Air India,21-05-2023,Kolkata,Banglore,CCU ? BOM ? AMD ? BLR,09:25,22-05-2025 05:25,20h,2 stops,No info,19791,170,2
Air India,21-05-2024,Kolkata,Banglore,CCU ? BOM ? AMD ? BLR,09:25,22-05-2025 05:25,20h,2 stops,No info,19000,163,4
Air India,24-06-2022,Delhi,Cochin,DEL ? CCU ? BOM ? COK,20:15,25-06-2025 19:15,23h,2 stops,No info,16856,159,5
Air India,24-06-2023,Delhi,Cochin,DEL ? CCU ? BOM ? COK,20:15,25-06-2025 19:15,23h,2 stops,No info,18879,156,3
Air India,24-06-2024,Delhi,Cochin,DEL ? CCU ? BOM ? COK,20:15,25-06-2025 19:15,23h,2 stops,No info,18501,174,2
Air India,01-06-2022,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,7677,113,2
Air India,01-06-2023,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,8598,95,3
Air India,01-06-2024,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,8426,129,3
Air India,24-06-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,25-06-2025 19:15,23h 30m,2 stops,No info,11895,168,2
Air India,24-06-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,25-06-2025 19:15,23h 30m,2 stops,No info,11895,168,5
Air India,24-06-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,25-06-2025 19:15,23h 30m,2 stops,No info,13323,161,4
Air India,24-06-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,25-06-2025 19:15,23h 30m,2 stops,No info,13323,161,4
Air India,24-06-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,25-06-2025 19:15,23h 30m,2 stops,No info,13056,173,4
Air India,24-06-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,25-06-2025 19:15,23h 30m,2 stops,No info,13056,173,3
Air India,03-03-2022,Delhi,Cochin,DEL ? HYD ? BOM ? COK,07:05,04-03-2025 19:15,36h 10m,2 stops,No info,14817,139,3
Air India,03-03-2022,Delhi,Cochin,DEL ? HYD ? BOM ? COK,07:05,04-03-2025 19:15,36h 10m,2 stops,No info,14817,139,5
Air India,03-03-2023,Delhi,Cochin,DEL ? HYD ? BOM ? COK,07:05,04-03-2025 19:15,36h 10m,2 stops,No info,16595,147,5
Air India,03-03-2023,Delhi,Cochin,DEL ? HYD ? BOM ? COK,07:05,04-03-2025 19:15,36h 10m,2 stops,No info,16595,147,5
Air India,03-03-2024,Delhi,Cochin,DEL ? HYD ? BOM ? COK,07:05,04-03-2025 19:15,36h 10m,2 stops,No info,16263,133,3
Air India,03-03-2024,Delhi,Cochin,DEL ? HYD ? BOM ? COK,07:05,04-03-2025 19:15,36h 10m,2 stops,No info,16263,133,3
Air India,27-06-2022,Delhi,Cochin,DEL ? MAA ? COK,12:30,28-06-2025 09:25,20h 55m,1 stop,No info,9423,122,5
Air India,27-06-2023,Delhi,Cochin,DEL ? MAA ? COK,12:30,28-06-2025 09:25,20h 55m,1 stop,No info,10553,131,3
Air India,27-06-2024,Delhi,Cochin,DEL ? MAA ? COK,12:30,28-06-2025 09:25,20h 55m,1 stop,No info,10342,138,5
Air India,06-03-2022,Delhi,Cochin,DEL ? BLR ? COK,20:30,07-03-2025 23:00,26h 30m,1 stop,No info,11153,142,4
Air India,06-03-2023,Delhi,Cochin,DEL ? BLR ? COK,20:30,07-03-2025 23:00,26h 30m,1 stop,No info,12492,138,5
Air India,06-03-2024,Delhi,Cochin,DEL ? BLR ? COK,20:30,07-03-2025 23:00,26h 30m,1 stop,No info,12242,139,5
Air India,01-05-2022,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,17:30,02-05-2025 13:45,20h 15m,2 stops,No info,18577,167,3
Air India,01-05-2023,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,17:30,02-05-2025 13:45,20h 15m,2 stops,No info,20434,172,5
Air India,01-05-2024,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,17:30,02-05-2025 13:45,20h 15m,2 stops,No info,19617,177,3
Air India,01-05-2022,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,07:00,02-05-2025 05:25,22h 25m,2 stops,No info,17670,175,3
Air India,01-05-2023,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,07:00,02-05-2025 05:25,22h 25m,2 stops,No info,19437,164,3
Air India,01-05-2024,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,07:00,02-05-2025 05:25,22h 25m,2 stops,No info,18660,170,4
Air India,24-05-2022,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,non-stop,No info,4015,144,3
Air India,24-05-2023,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,non-stop,No info,4536,143,4
Air India,24-05-2024,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,non-stop,No info,4582,125,4
Air India,21-05-2022,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,16:50,22-05-2025 13:45,20h 55m,2 stops,No info,16518,142,4
Air India,21-05-2023,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,16:50,22-05-2025 13:45,20h 55m,2 stops,No info,18170,140,5
Air India,21-05-2024,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,16:50,22-05-2025 13:45,20h 55m,2 stops,No info,17444,149,4
Air India,18-05-2022,Delhi,Cochin,DEL ? BOM ? COK,21:00,19-05-2025 07:40,10h 40m,1 stop,No info,10546,165,3
Air India,18-05-2023,Delhi,Cochin,DEL ? BOM ? COK,21:00,19-05-2025 07:40,10h 40m,1 stop,No info,11812,172,3
Air India,18-05-2024,Delhi,Cochin,DEL ? BOM ? COK,21:00,19-05-2025 07:40,10h 40m,1 stop,No info,11576,163,3
Air India,09-03-2022,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,21105,133,2
Air India,09-03-2023,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,23638,150,3
Air India,09-03-2024,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,23165,150,3
Air India,18-04-2022,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,7677,111,5
Air India,18-04-2023,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,8598,84,4
Air India,18-04-2024,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,8426,106,3
Air India,21-05-2022,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,22-05-2025 13:45,28h 20m,2 stops,No info,14139,160,4
Air India,21-05-2023,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,22-05-2025 13:45,28h 20m,2 stops,No info,15553,162,3
Air India,21-05-2024,Kolkata,Banglore,CCU ? BOM ? COK ? BLR,09:25,22-05-2025 13:45,28h 20m,2 stops,No info,14931,167,4
Air India,03-06-2022,Delhi,Cochin,DEL ? BOM ? COK,19:00,04-06-2025 07:40,12h 40m,1 stop,No info,10546,171,4
Air India,03-06-2023,Delhi,Cochin,DEL ? BOM ? COK,19:00,04-06-2025 07:40,12h 40m,1 stop,No info,11812,163,4
Air India,03-06-2024,Delhi,Cochin,DEL ? BOM ? COK,19:00,04-06-2025 07:40,12h 40m,1 stop,No info,11576,162,4
Air India,24-05-2022,Kolkata,Banglore,CCU ? DEL ? BLR,20:30,25-05-2025 20:25,23h 55m,1 stop,No info,12756,159,5
Air India,24-05-2023,Kolkata,Banglore,CCU ? DEL ? BLR,20:30,25-05-2025 20:25,23h 55m,1 stop,No info,14032,162,5
Air India,24-05-2024,Kolkata,Banglore,CCU ? DEL ? BLR,20:30,25-05-2025 20:25,23h 55m,1 stop,No info,13471,172,4
Air India,12-05-2022,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,13-05-2025 08:55,27h 5m,2 stops,No info,13979,98,4
Air India,12-05-2023,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,13-05-2025 08:55,27h 5m,2 stops,No info,15377,91,4
Air India,12-05-2024,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,13-05-2025 08:55,27h 5m,2 stops,No info,14762,100,3
Air India,21-05-2022,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,16:50,22-05-2025 05:35,12h 45m,2 stops,No info,15097,126,3
Air India,21-05-2022,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,16:50,22-05-2025 05:35,12h 45m,2 stops,No info,15097,126,5
Air India,21-05-2023,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,16:50,22-05-2025 05:35,12h 45m,2 stops,No info,16607,145,2
Air India,21-05-2023,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,16:50,22-05-2025 05:35,12h 45m,2 stops,No info,16607,145,3
Air India,21-05-2024,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,16:50,22-05-2025 05:35,12h 45m,2 stops,No info,15943,127,4
Air India,21-05-2024,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,16:50,22-05-2025 05:35,12h 45m,2 stops,No info,15943,127,2
Air India,18-05-2022,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,19-05-2025 08:55,27h 5m,2 stops,No info,15586,108,4
Air India,18-05-2023,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,19-05-2025 08:55,27h 5m,2 stops,No info,17145,102,3
Air India,18-05-2024,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,19-05-2025 08:55,27h 5m,2 stops,No info,16459,131,5
Air India,01-03-2022,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,non-stop,No info,13056,125,5
Air India,01-03-2023,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,non-stop,No info,14754,129,4
Air India,01-03-2024,Mumbai,Hyderabad,BOM ? HYD,13:55,15:25,1h 30m,non-stop,No info,14901,107,4
Air India,27-05-2022,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,6586,126,5
Air India,27-05-2023,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,7310,134,3
Air India,27-05-2024,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,7383,123,4
Air India,27-05-2022,Delhi,Cochin,DEL ? BOM ? COK,10:00,19:15,9h 15m,1 stop,No info,15153,147,3
Air India,27-05-2023,Delhi,Cochin,DEL ? BOM ? COK,10:00,19:15,9h 15m,1 stop,No info,16971,132,4
Air India,27-05-2024,Delhi,Cochin,DEL ? BOM ? COK,10:00,19:15,9h 15m,1 stop,No info,16632,144,3
Air India,06-04-2022,Kolkata,Banglore,CCU ? HYD ? BLR,19:00,07-04-2025 11:05,16h 5m,1 stop,No info,5436,140,5
Air India,06-04-2023,Kolkata,Banglore,CCU ? HYD ? BLR,19:00,07-04-2025 11:05,16h 5m,1 stop,No info,5979,156,5
Air India,06-04-2024,Kolkata,Banglore,CCU ? HYD ? BLR,19:00,07-04-2025 11:05,16h 5m,1 stop,No info,5740,152,3
Air India,27-06-2022,Delhi,Cochin,DEL ? BLR ? COK,17:40,23:00,5h 20m,1 stop,No info,9037,157,4
Air India,27-06-2023,Delhi,Cochin,DEL ? BLR ? COK,17:40,23:00,5h 20m,1 stop,No info,10122,166,5
Air India,27-06-2024,Delhi,Cochin,DEL ? BLR ? COK,17:40,23:00,5h 20m,1 stop,No info,9919,158,4
Air India,18-03-2022,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,5433,134,5
Air India,18-03-2023,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,5976,135,4
Air India,18-03-2024,Kolkata,Banglore,CCU ? BLR,20:45,23:20,2h 35m,non-stop,No info,5737,141,3
Air India,21-05-2022,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,09:25,22-05-2025 05:35,20h 10m,2 stops,No info,14005,172,4
Air India,21-05-2022,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,09:25,22-05-2025 05:35,20h 10m,2 stops,No info,14005,172,3
Air India,21-05-2023,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,09:25,22-05-2025 05:35,20h 10m,2 stops,No info,15405,166,4
Air India,21-05-2023,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,09:25,22-05-2025 05:35,20h 10m,2 stops,No info,15405,166,3
Air India,21-05-2024,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,09:25,22-05-2025 05:35,20h 10m,2 stops,No info,14789,165,5
Air India,21-05-2024,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,09:25,22-05-2025 05:35,20h 10m,2 stops,No info,14789,165,4
Air India,09-05-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,10-05-2025 19:15,38h 15m,2 stops,No info,13153,122,3
Air India,09-05-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,10-05-2025 19:15,38h 15m,2 stops,No info,13153,122,4
Air India,09-05-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,10-05-2025 19:15,38h 15m,2 stops,No info,14731,115,4
Air India,09-05-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,10-05-2025 19:15,38h 15m,2 stops,No info,14731,115,5
Air India,09-05-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,10-05-2025 19:15,38h 15m,2 stops,No info,14436,109,4
Air India,09-05-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,10-05-2025 19:15,38h 15m,2 stops,No info,14436,109,5
Air India,24-05-2022,Delhi,Cochin,DEL ? MAA ? COK,20:40,25-05-2025 09:25,12h 45m,1 stop,No info,9423,167,4
Air India,24-05-2023,Delhi,Cochin,DEL ? MAA ? COK,20:40,25-05-2025 09:25,12h 45m,1 stop,No info,10553,172,5
Air India,24-05-2024,Delhi,Cochin,DEL ? MAA ? COK,20:40,25-05-2025 09:25,12h 45m,1 stop,No info,10342,163,5
Air India,12-03-2022,Mumbai,Hyderabad,BOM ? GOI ? PNQ ? HYD,05:05,16:55,11h 50m,2 stops,No info,20943,78,4
Air India,12-03-2023,Mumbai,Hyderabad,BOM ? GOI ? PNQ ? HYD,05:05,16:55,11h 50m,2 stops,No info,23666,106,5
Air India,12-03-2024,Mumbai,Hyderabad,BOM ? GOI ? PNQ ? HYD,05:05,16:55,11h 50m,2 stops,No info,23902,100,4
Air India,21-03-2022,Delhi,Cochin,DEL ? HYD ? MAA ? COK,07:05,22-03-2025 09:25,26h 20m,2 stops,No info,9593,139,4
Air India,21-03-2023,Delhi,Cochin,DEL ? HYD ? MAA ? COK,07:05,22-03-2025 09:25,26h 20m,2 stops,No info,10744,143,5
Air India,21-03-2024,Delhi,Cochin,DEL ? HYD ? MAA ? COK,07:05,22-03-2025 09:25,26h 20m,2 stops,No info,10529,149,3
Air India,21-05-2022,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:05,22-05-2025 09:25,20h 20m,2 stops,No info,13185,136,3
Air India,21-05-2023,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:05,22-05-2025 09:25,20h 20m,2 stops,No info,14768,130,5
Air India,21-05-2024,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:05,22-05-2025 09:25,20h 20m,2 stops,No info,14472,145,4
Air India,15-04-2022,Banglore,Delhi,BLR ? DEL,17:00,19:45,2h 45m,non-stop,No info,7711,133,5
Air India,15-04-2023,Banglore,Delhi,BLR ? DEL,17:00,19:45,2h 45m,non-stop,No info,8559,142,5
Air India,15-04-2024,Banglore,Delhi,BLR ? DEL,17:00,19:45,2h 45m,non-stop,No info,8644,145,2
